text,label,sentiment
early scythian centered around bronzeworking skill already widely adopted scythian neighbor,metallurgy,0.0
minusinsk basin siberia speculated origin point raw material used bronze age scythian scythian access region fueled people later century expansion,metallurgy,0.0
8th century bc scythian often employed nation near east returning soldier may brought knowledge iron working back homeland start 6th century bc practice widespread pontic steppe,metallurgy,0.0
addition bronze iron working gold copper working also present scythian society commentary scythian people greek historian herodotus remarked fondness making thing gold copper,metallurgy,0.5423
held major place scythian society metalworker needed produce material good support scythian way life,metallurgy,0.6808
nomadic society broad border scythian often raided neighboring people required metal weaponry particularly iron sword bronze arrowhead,metallurgy,-0.2263
speculated scythian use stylized metal adornment may copied opponent conflict,metallurgy,0.0
addition jewelry adornment demand among class society seen discovery metal adornment burial tomb attributed scythian,metallurgy,0.4767
one notable aspect scythian clothing widespread use metal belt sign scythian metalworking found throughout site attributed people,metallurgy,0.0
several notable scythian archeological site contain remnant metalworking operation one settlement along dnieper remnant blast furnace slag found implying existence large metallurgical center,metallurgy,0.0
study scythian site also led remains metal workshop tool found supporting theory scythian organized craftspeople,metallurgy,0.4404
scythian metalworker particularly renowned high quality copper crafting,metallurgy,0.0
war portable mold brought forge arrowhead scythian cavalry,metallurgy,-0.5994
mineral processing begin beneficiation consisting initially breaking ore required size depending concentration process followed crushing grinding sieving etc,metallurgy,-0.2732
thereafter ore physically separated unwanted impurity depending form occurrence process involved,metallurgy,-0.2263
separation process take advantage physical property material,metallurgy,0.25
physical property include density particle size shape electrical magnetic property surface property,metallurgy,0.0
major physical chemical method include magnetic separation froth flotation leaching etc whereby impurity unwanted material removed ore base ore metal concentrated meaning percentage metal ore increased,metallurgy,0.0516
concentrate either processed remove moisture else used extraction metal made shape form undergo processing ease handling,metallurgy,0.3612
ore body often contain one valuable metal,metallurgy,0.4767
tailing previous process may used feed another process extract secondary product original ore additionally concentrate may contain one valuable metal,metallurgy,0.6597
hydro concerned process involving aqueous solution extract metal ore,metallurgy,0.3182
first step hydrometallurgical process leaching involves dissolution valuable metal aqueous solution suitable solvent,metallurgy,0.6597
solution separated ore solid extract often subjected various process purification concentration valuable metal recovered either metallic state chemical compound,metallurgy,0.7184
may include precipitation distillation adsorption solvent extraction,metallurgy,0.0
final recovery step may involve precipitation cementation electrometallurgical process,metallurgy,0.0
sometimes hydrometallurgical process may carried directly ore material without pretreatment step,metallurgy,0.0
pyro involves high temperature process chemical reaction take place among gas solid molten material,metallurgy,0.1531
solid containing valuable metal treated form intermediate compound processing converted elemental metallic state,metallurgy,0.5719
pyrometallurgical process involve gas solid typified calcining roasting operation,metallurgy,0.1531
process produce molten product collectively referred smelting operation,metallurgy,0.0
energy required sustain high temperature pyrometallurgical process may derive exothermic nature chemical reaction taking place,metallurgy,0.2732
typically reaction oxidation,metallurgy,0.0
sulfide sulfur dioxide,metallurgy,0.0
often however energy must added process combustion fuel case smelting process direct application electrical energy,metallurgy,0.4939
electro involves metallurgical process take place form electrolytic cell,metallurgy,0.0
common type electrometallurgical process electrowinning electro refining,metallurgy,0.0
electrowinning electrolysis process used recover metal aqueous solution usually result ore undergone one hydrometallurgical process,metallurgy,0.3182
metal interest plated onto cathode anode inert electrical conductor,metallurgy,0.4588
electro refining used dissolve impure metallic anode typically smelting process produce high purity cathode,metallurgy,0.0
fused salt electrolysis another electrometallurgical process whereby valuable metal dissolved molten salt act electrolyte valuable metal collect cathode cell,metallurgy,0.7351
fused salt electrolysis process conducted temperature sufficient keep electrolyte metal produced molten state,metallurgy,0.0
scope electro significant overlap area hydro case fused salt electrolysis pyro,metallurgy,0.2023
mineral processing extraction metal energy intensive process exempted producing large volume solid residue wastewater also require energy treated disposed,metallurgy,0.5859
moreover demand metal increase metallurgical industry must rely source material lower metal content primary mineral ore secondary slag tailing municipal waste raw material,metallurgy,-0.4939
consequently mining activity waste recycling must evolve towards development selective efficient environmentally friendly mineral metal processing route,metallurgy,0.4939
mineral processing operation needed firstly concentrate mineral phase interest reject unwanted material physical chemically associated defined raw material,metallurgy,-0.1531
process however demand 30 gj tonne metal account 29 total energy spent mining usa,metallurgy,0.5574
meanwhile pyro significant producer greenhouse gas emission harmful flue dust,metallurgy,0.2023
hydro entail consumption large volume lixiviants h2so4 hcl kcn nacn poor selectivity,metallurgy,-0.4767
moreover despite environmental concern use restriction imposed country cyanidation still considered prime process technology recover gold ore,metallurgy,-0.34
mercury also used artisanal miner le economically developed country concentrate gold silver mineral despite obvious toxicity,metallurgy,0.0
bio hydro make use living organism bacteria fungi although method demand input o2 co2 atmosphere requires low solid liquid ratio long contact time significantly reduces space time yield,metallurgy,-0.25
iono make use non aqueous ionic solvent ionic liquid il deep eutectic solvent des allows development closed loop flow sheet effectively recover metal instance integrating metallurgical unit operation leaching electrowinning,metallurgy,0.4404
allows process metal moderate temperature non aqueous environment allows controlling metal speciation tolerates impurity time exhibit suitable solubility current efficiency,metallurgy,0.3612
des fluid generally composed two three cheap safe component capable self association often hydrogen bond interaction form eutectic mixture melting point lower individual component,metallurgy,0.5106
des generally liquid temperature lower 100 exhibit similar physico chemical property traditional il much cheaper environmentally friendlier,metallurgy,0.2023
mixture choline chloride hydrogen bond donor urea ethylene glycol malonic acid mixture choline chloride hydrated metal salt,metallurgy,0.0
choline salt,metallurgy,0.0
acetate citrate nitrate much higher cost need synthesised de formulated anion typically much viscous higher conductivity choline chloride,metallurgy,0.0
result lower plating rate poorer throwing power reason chloride based de system still favoured,metallurgy,-0.2263
instance reline mixture choline chloride urea used selectively recover zn pb mixed metal oxide matrix,metallurgy,0.0
similarly ethaline mixture choline chloride ethylene glycol facilitates metal dissolution electropolishing steel,metallurgy,0.0
des also demonstrated promising result recover metal complex mixture cu zn ga precious metal mineral,metallurgy,0.7506
currently stability ionic liquid practical electrochemical condition unknown fundamental choice ionic fluid still empirical almost data metal ion thermodynamics feed solubility speciation model,metallurgy,0.0
also pourbaix diagram available standard redox potential bare knowledge speciation ph value,metallurgy,0.34
must noticed process reported literature involving ionic fluid technology readiness level trl experimental proof concept technology validated lab disadvantage short term implementation,metallurgy,0.0258
extraction pergamon press,metallurgy,0.0
baseball game played two team usually composed nine player take turn playing offense batting baserunning defense pitching fielding,basketball,0.4019
pair turn one bat one field team constitutes inning,basketball,0.0
game consists nine inning seven inning high school level doubleheader college minor league baseball since 2020 season major league baseball six inning little league level,basketball,0.0
one team customarily visiting team bat top first half every inning,basketball,0.2023
team customarily home team bat bottom second half every inning,basketball,0.0
goal game score point run team,basketball,0.0
player team bat attempt score run touching four base order set corner square shaped baseball diamond,basketball,0.34
player bat home plate must attempt safely reach base proceeding counterclockwise first base second base third base back home score run,basketball,0.5106
team field attempt prevent run scoring recording out remove opposing player offensive action next turn bat come,basketball,-0.4404
three out recorded team switch role next half inning,basketball,0.0
score game tied nine inning extra inning played resolve contest,basketball,0.6124
many amateur game particularly unorganized one involve different number player inning game played field whose primary boundary foul line extend forward home plate 45 degree angle,basketball,0.5267
90 degree area within foul line referred fair territory 270 degree area outside foul territory,basketball,0.3182
part field enclosed base several yard beyond infield area farther beyond infield outfield,basketball,0.0
middle infield raised pitcher mound rectangular rubber plate rubber center,basketball,0.0
outer boundary outfield typically demarcated raised fence may material height,basketball,0.0
fair territory home plate outfield boundary baseball field play though significant event take place foul territory well three basic tool baseball ball bat glove mitt baseball size adult fist around inch 23 centimeter circumference,basketball,0.765
rubber cork center wound yarn covered white cowhide red stitching,basketball,0.0
bat hitting tool traditionally made single solid piece wood,basketball,0.1531
material commonly used nonprofessional game,basketball,0.0
hard round stick inch centimeter diameter hitting end tapering narrower handle culminating knob,basketball,-0.1027
bat used adult typically around 34 inch 86 centimeter long longer 42 inch 106 centimeter,basketball,-0.3818
glove mitt fielding tool made padded leather webbing finger,basketball,0.0
aid catching holding onto ball take various shape meet specific need different fielding position protective helmet also standard equipment batter beginning half inning nine player fielding team arrange around field,basketball,0.0
one pitcher stand pitcher mound,basketball,0.0
pitcher begin pitching delivery one foot rubber pushing gain velocity throwing toward home plate,basketball,0.5267
another fielding team player catcher squat far side home plate facing pitcher,basketball,0.0
rest fielding team face home plate typically arranged four infielder set along within yard outside imaginary line basepaths first second third base three outfielder,basketball,0.0
standard arrangement first baseman positioned several step left first base second baseman right second base shortstop left second base third baseman right third base,basketball,0.0
basic outfield position left fielder center fielder right fielder,basketball,0.0
exception catcher fielder required fair territory pitch delivered,basketball,0.3182
neutral umpire set behind catcher,basketball,0.0
umpire distributed around field well,basketball,0.2732
play start member batting team batter standing either two batter box next home plate holding bat,basketball,0.34
batter wait pitcher throw pitch ball toward home plate attempt hit ball bat,basketball,0.0
catcher catch pitch batter hit result either electing swing failing connect return pitcher,basketball,-0.5106
batter hit ball field play must drop bat begin running toward first base point player referred runner play batter runner,basketball,0.4019
batter runner reach first base without put said safe base,basketball,-0.3195
batter runner may choose remain first base attempt advance second base even beyond however far player belief reached safely,basketball,0.5574
player reach base despite proper play fielder recorded hit,basketball,-0.2349
player reach first base safely hit credited single,basketball,0.7003
player make second base safely direct result hit double third base triple,basketball,0.4939
ball hit air within foul line entire outfield outfield fence one batter runner otherwise safely circle base home run batter runner base may freely circle base scoring run,basketball,0.7269
desirable result batter,basketball,0.3182
ultimate desirable result possible batter would hit home run three base occupied loaded thus scoring four run single hit,basketball,0.3182
called grand slam,basketball,0.1027
player reach base due fielding mistake credited hit instead responsible fielder charged error runner already base may attempt advance batted ball land contact ground fair territory ball land,basketball,0.0772
runner first base must attempt advance ball land play one runner may occupy base given time,basketball,0.34
ball hit play roll foul passing infield becomes dead runner must return base occupied play began,basketball,-0.128
ball hit air caught land batter flied runner base may attempt advance tag contact base occupied play began ball caught,basketball,0.34
runner may also attempt advance next base pitcher process delivering ball home plate successful effort stolen base pitch hit field play called either strike ball,basketball,0.3612
batter three strike recorded strike,basketball,-0.25
batter four ball recorded awarded base ball walk free advance first base,basketball,0.7184
batter may also freely advance first base batter body uniform struck pitch outside strike zone provided batter swing attempt avoid hit,basketball,-0.2023
crucial determining ball strike umpire judgment whether pitch passed strike zone conceptual area home plate extending midpoint batter shoulder belt hollow knee,basketball,-0.25
team bat trying score run team field attempting record out,basketball,0.0
addition strikeout flyout common way member batting team may put include ground force tag,basketball,0.0
occur either runner forced advance base fielder possession ball reach base runner runner touched ball held fielder hand base,basketball,0.0772
possible record two out course play,basketball,0.34
called double play,basketball,0.34
three out one play triple play possible though rare,basketball,0.5859
player put retired must leave field returning team dugout bench,basketball,-0.0516
runner may stranded base third recorded another player team,basketball,0.0
stranded runner benefit team next turn bat every half inning begin base empty individual player turn batting plate appearance complete player reach base hit home run make hit ball result team third even recorded teammate,basketball,0.3182
rare occasion batter may plate without batter hitting ball third recorded teammate instance runner getting caught stealing tagged attempting steal base,basketball,-0.7845
batter sort incomplete plate appearance start team next turn batting ball strike recorded batter previous inning erased,basketball,-0.128
runner may circle base per plate appearance thus score single run per batting turn,basketball,0.0
player completed plate appearance player may bat eight member player team taken turn bat batting order,basketball,0.0
batting order set game begin may altered except substitution,basketball,0.0
player removed substitute player may reenter game,basketball,0.0
child game often lenient rule little league rule allow player substituted back game designated hitter dh rule effect team tenth player whose sole responsibility bat run,basketball,0.4091
dh take place another player almost invariably pitcher batting order field,basketball,0.0
number player baseball roster squad varies league level organized play,basketball,0.4019
major league baseball mlb team roster 25 player specific role,basketball,0.0
typical roster feature following player eight position player catcher four infielder three outfielder play regular basis five starting pitcher constitute team pitching rotation starting rotation six relief pitcher including one closer constitute team bullpen named field area pitcher warm one backup substitute catcher two backup infielder two backup outfielder one pinch hitter utility player seventh relievermost baseball league worldwide dh rule including mlb japan pacific league caribbean professional league along major american amateur organization,basketball,0.7506
central league japan rule high level minor league club connected national league team required field dh,basketball,0.0
manager head coach oversees team major strategic decision establishing starting rotation setting lineup batting order game making substitution game particular bringing relief pitcher,basketball,0.4767
manager typically assisted two coach may specialized responsibility working player hitting fielding pitching strength conditioning,basketball,0.4939
level organized play two coach stationed field team bat first base coach third base coach occupy designated coach box outside foul line,basketball,0.34
coach assist direction baserunners ball play relay tactical signal manager batter runner pause play,basketball,0.5859
baseball game involves one umpire make ruling outcome play,basketball,0.34
minimum one umpire stand behind catcher good view strike zone call ball strike,basketball,0.2263
additional umpire may stationed near base thus making easier judge play attempted force out tag out,basketball,0.6369
mlb four umpire used game one near base,basketball,0.0
many pre game game strategic decision baseball revolve around fundamental fact general right handed batter tend successful left handed pitcher even greater degree left handed batter tend successful right handed pitcher,basketball,0.8779
manager several left handed batter regular lineup know team facing left handed starting pitcher may respond starting one right handed backup team roster,basketball,0.0
late inning game relief pitcher pinch hitter brought opposing manager often go back forth trying create favorable matchup substitution,basketball,0.8074
manager fielding team trying arrange handed pitcher batter matchup manager batting team trying arrange opposite handed matchup,basketball,0.0
tactical decision precedes almost every play baseball game involves pitch selection,basketball,0.2782
gripping releasing baseball certain manner throwing certain speed pitcher cause baseball break either side downward approach batter thus creating differing pitch selected,basketball,0.6597
among resulting wide variety pitch may thrown four basic type fastball changeup speed pitch two breaking ball curveball slider,basketball,0.0
pitcher different repertoire pitch skillful throwing,basketball,0.0
conventionally pitch catcher signal pitcher type pitch throw well general vertical horizontal location,basketball,0.2732
disagreement selection pitcher may shake sign catcher call different pitch,basketball,-0.4939
runner base taking lead pitcher may attempt pickoff quick throw fielder covering base keep runner lead check optimally effect tag,basketball,0.3182
pickoff attempt however subject rule severely restrict pitcher movement pickoff attempt,basketball,-0.6808
violation one rule could result umpire calling balk pitcher permit runner base advance one base impunity,basketball,-0.4939
attempted stolen base anticipated catcher may call pitchout ball thrown deliberately plate allowing catcher catch standing throw quickly base,basketball,-0.4939
facing batter strong tendency hit one side field fielding team may employ shift fielder moving left right usual position,basketball,0.5106
several basic offensive tactic come play runner first base including fundamental choice whether attempt steal second base,basketball,-0.5859
hit run sometimes employed skillful contact hitter runner take pitch drawing shortstop second baseman second base creating gap infield batter poke ball,basketball,0.296
sacrifice bunt call batter focus making soft contact ball roll short distance infield allowing runner advance scoring position batter thrown first,basketball,0.0
batter particularly one fast runner may also attempt bunt hit,basketball,0.0
sacrifice bunt employed runner third base aimed bringing runner home known squeeze play,basketball,0.34
runner third fewer two out batter may instead concentrate hitting fly ball even caught deep enough allow runner tag score successful batter case get credit sacrifice fly,basketball,0.8074
order increase chance advancing batter first base via walk manager sometimes signal batter ahead count ball strike take swing next pitch,basketball,0.4215
evolution baseball older bat ball game difficult trace precision,basketball,-0.3612
consensus held today baseball north american development older game rounder popular among child great britain ireland,basketball,0.7845
american baseball historian david block suggests game originated england recently uncovered historical evidence support position,basketball,-0.0516
block argues rounder early baseball actually regional variant game direct antecedent english game stoolball tut ball,basketball,-0.6705
earliest known reference baseball 1744 british publication little pretty pocket book john newbery,basketball,0.4417
block discovered first recorded game bass ball took place 1749 surrey featured prince wale player,basketball,-0.4404
early form game apparently brought canada english immigrant early 1830s report variety uncodified bat ball game recognizable early form baseball played around north america,basketball,0.34
first officially recorded baseball game north america played beachville ontario canada june 1838,basketball,0.34
1845 alexander cartwright member new york city knickerbocker club led codification called knickerbocker rule turn based rule developed 1837 william wheaton gotham club,basketball,0.0
report new york knickerbockers played game 1845 contest long recognized first officially recorded baseball game history took place june 19 1846 hoboken new jersey new york nine defeated knickerbockers 23 four inning,basketball,-0.1779
historic popular moniker america national pastime baseball well established several country well,basketball,0.7184
early 1877 professional league international association featured team canada,basketball,0.0
baseball widely played canada many minor league team based country american major league include canadian club 1969 montreal expo joined national league expansion team,basketball,0.34
1977 expansion toronto blue jay joined american league,basketball,0.0
1847 american soldier played may first baseball game mexico parque los berros xalapa veracruz,basketball,0.34
first formal baseball league outside united state canada founded 1878 cuba maintains rich baseball tradition,basketball,0.7506
dominican republic held first islandwide championship tournament 1912,basketball,0.4404
professional baseball tournament league began form country world war including netherlands formed 1922 australia 1934 japan 1936 mexico 1937 puerto rico 1938,basketball,-0.5994
japanese major league long considered highest quality professional circuit outside united state,basketball,0.4215
world war ii professional league founded many latin american country prominently venezuela 1946 dominican republic 1955,basketball,-0.5994
since early 1970s annual caribbean series matched championship club four leading latin american winter league dominican professional baseball league mexican pacific league puerto rican professional baseball league venezuelan professional baseball league,basketball,0.4404
asia south korea 1982 taiwan 1990 china 2003 professional league english football club aston villa first british baseball champion winning 1890 national league baseball great britain,basketball,0.9081
2020 national champion london mets,basketball,0.5994
european country seen professional league successful dutch league italian league founded 1948,basketball,0.5859
2004 australia surprise silver medal olympic game,basketball,0.6369
conf ration europ ene de baseball european baseball confederation founded 1953 organizes number competition club different country,basketball,0.0772
competition national team baseball world cup olympic baseball tournament administered international baseball federation ibaf formation 1938 2013 merger international softball federation create current joint governing body sport world baseball softball confederation wbsc,basketball,0.2732
woman baseball played organized amateur basis numerous country admitted olympics medal sport beginning 1992 game baseball dropped 2012 summer olympic game 2005 international olympic committee meeting,basketball,0.7096
remained part 2008 game,basketball,0.0
sport lack following much world factor important mlb reluctance allow player participate major league season,basketball,-0.25
mlb initiated world baseball classic scheduled precede season partly replacement high profile international tournament,basketball,0.0
inaugural classic held march 2006 first tournament involving national team feature significant number mlb participant,basketball,0.2732
baseball certain attribute set apart popular team sport country following,basketball,0.5994
sport use clock play le individual variation playing field substantial important,basketball,0.7003
clock limited sport game often end team hold lead killing clock rather competing aggressively opposing team,basketball,-0.8225
contrast baseball clock thus team win without getting last batter rally constrained time,basketball,0.5267
almost turn baseball game advantageous strategy form aggressive strategy,basketball,0.2263
whereas case multi day test first class cricket possibility draw occurs restriction time like baseball originally exist often encourages team batting last well behind bat defensively run clock giving faint chance win avoid overall loss nine inning standard since beginning professional baseball duration average major league game increased steadily year,basketball,0.8625
turn 20th century game typically took hour half play,basketball,0.34
1920s averaged le two hour eventually ballooned 38 1960,basketball,0.0
1997 average american league game lasted 57 national league game 10 minute shorter pitcher plate making quicker out designated hitter,basketball,0.0
2004 major league baseball declared goal average game 45,basketball,0.0
2014 though average mlb game took three hour complete,basketball,0.0
lengthening game attributed longer break half inning television commercial increased offense pitching change slower pace play pitcher taking time delivery batter stepping box frequently,basketball,0.3612
league experienced similar issue,basketball,0.0
2008 nippon professional baseball took step aimed shortening game 12 minute preceding decade average 18 2016 average nine inning playoff game major league baseball hour 35 minute,basketball,0.0
although baseball team sport individual player often placed scrutiny pressure,basketball,-0.296
rewarding sometimes described ruthless due pressure individual player,basketball,0.296
1915 baseball instructional manual pointed every single pitch often two hundred game involves individual one one contest pitcher batter battle wit,basketball,-0.3818
pitcher batter fielder act essentially independent,basketball,0.0
coaching staff signal pitcher batter pursue certain tactic execution play series solitary act,basketball,0.5423
batter hit line drive outfielder solely responsible deciding try catch play bounce succeeding failing,basketball,0.5574
statistical precision baseball facilitated isolation reinforces,basketball,-0.4019
cricket similar baseball many team sport regard individual focus cricket mitigated importance batting partnership practicality tandem running enhanced fact batsman may occupy wicket hour much,basketball,0.3612
unlike sport baseball playing field vary significantly size shape,basketball,0.2023
dimension infield specifically regulated constraint outfield size shape professional team following rule mlb minor league baseball field built remodeled since june 1958 must minimum distance 325 foot 99 home plate fence left right field 400 foot 122 center,basketball,0.0
major league team often skirt even rule,basketball,0.0
example minute maid park became home houston astros 2000 crawford box left field 315 foot 96 home plate,basketball,0.0
rule address height fence structure edge outfield,basketball,0.0
famously idiosyncratic outfield boundary left field wall boston fenway park use since 1912 green monster 310 foot 94 home plate line 37 foot 11 tall similarly regulation concerning dimension foul territory,basketball,0.0
thus foul fly ball may entirely play park little space foul line stand foulout park expansive foul ground,basketball,0.4005
fence foul territory close outfield line tend direct ball strike back toward fielder one farther away may actually prompt collision outfielder run full speed field ball deep corner,basketball,-0.4588
variation make difference double triple inside park home run,basketball,0.0
surface field also unregulated,basketball,0.0
adjacent image show traditional field surfacing arrangement one used virtually mlb team naturally surfaced field team free decide area grassed bare,basketball,0.5106
field including several mlb use artificial surface astroturf,basketball,0.0
surface variation significant effect ground ball behave fielded well baserunning,basketball,0.4404
similarly presence roof seven major league team play stadium permanent retractable roof greatly affect fly ball played,basketball,0.5859
football soccer player deal similar variation field surface stadium covering size shape field much standardized,basketball,0.0
area bound football soccer field affect play way foul territory baseball variation regard largely insignificant,basketball,0.0
physical variation create distinctive set playing condition ballpark,basketball,0.4404
local factor altitude climate also significantly affect play,basketball,0.34
given stadium may acquire reputation pitcher park hitter park one discipline notably benefit unique mix element,basketball,0.4588
exceptional park regard coors field home colorado rockies,basketball,0.0
high altitude 282 foot 610 sea level partly responsible giving strongest hitter park effect major league due low air pressure,basketball,0.3538
wrigley field home chicago cub known fickle disposition hitter park strong wind lake michigan blowing becomes pitcher park blowing,basketball,0.5106
absence standardized field affect particular game play nature team roster player statistical record,basketball,0.34
example hitting fly ball 330 foot 100 right field might result easy catch warning track one park home run another,basketball,0.128
team play park relatively short right field new york yankee tend stock roster left handed pull hitter best exploit,basketball,0.7351
organized baseball lends statistic greater degree many sport,basketball,0.3612
play discrete relatively small number possible outcome,basketball,0.4019
late 19th century former cricket player english born henry chadwick brooklyn responsible development box score tabular standing annual baseball guide batting average common statistic table used describe baseball,basketball,0.3182
statistical record central game historical essence chadwick came known father baseball,basketball,0.0
1920s american newspaper began devoting attention baseball statistic initiating journalist historian alan schwarz describes tectonic shift sport intrigue focused mostly team began go individual player statistic line,basketball,0.6908
official baseball rule administered mlb require official scorer categorize baseball play unambiguously,basketball,0.34
rule provide detailed criterion promote consistency,basketball,0.3818
score report official basis box score game relevant statistical record,basketball,0.0
general manager manager baseball scout use statistic evaluate player make strategic decision,basketball,0.0
certain traditional statistic familiar baseball fan,basketball,0.5267
basic batting statistic include bat plate appearance excluding walk hit pitch batter ability fully tested sacrifice sacrifice fly batter intentionally make order advance one baserunners hit time base reached safely batted fair ball without fielding error fielder choice run time circling base reaching home safely run batted rbi number runner scored due batter action including batter case home run except batter grounded double play reached error home run hit batter successfully touched four base without contribution fielding error batting average hit divided bat traditional measure batting abilitythe basic baserunning statistic include stolen base time advancing next base entirely due runner effort generally pitcher preparing deliver delivering ball caught stealing time tagged attempting steal base basic pitching statistic include win credited pitcher winning team last pitched team took lead never relinquished starting pitcher must pitch least five inning qualify win loss charged pitcher losing team pitching opposing team took lead never relinquished save game pitcher enters game led pitcher team finish game without surrendering lead winning pitcher either lead three run le pitcher entered game potential tying run base bat deck pitcher pitched three inning inning pitched out recorded pitching divided three partial inning conventionally recorded last digit actually representing third tenth inning strikeout time pitching three strike batter winning percentage win divided decision win plus loss earned run average era run allowed excluding resulting fielding error per nine inning pitchedthe basic fielding statistic include putout time fielder catch fly ball tag force runner otherwise directly effect assist time putout another fielder recorded following fielder touching ball error time fielder fails make play made common effort batting team benefit result total chance putout plus assist plus error fielding average successful chance putout plus assist divided total chancesamong many statistic kept collectively known situational statistic,basketball,0.9928
example statistic indicate specific pitcher certain batter performs best,basketball,0.743
sabermetrics refers field baseball statistical study development new statistic analytical tool,basketball,0.0
term also used refer directly new statistic,basketball,0.0
term coined around 1980 one field leading proponent bill james derives society american baseball research sabr growing popularity sabermetrics since early 1980s brought attention two batting statistic sabermetricians argue much better gauge batter skill batting average base percentage obp measure batter ability get base,basketball,0.765
calculated taking sum batter success getting base hit plus walk plus hit pitch dividing batter total plate appearance bat plus walk plus hit pitch plus sacrifice fly except sacrifice bunt,basketball,0.5719
slugging percentage slg measure batter ability hit power,basketball,0.3182
calculated taking batter total base one per single two per double three per triple four per home run dividing batter bat new statistic devised sabermetricians gained wide use base plus slugging ops measure batter overall ability,basketball,0.5994
calculated adding batter base percentage slugging percentage,basketball,0.0
walk plus hit per inning pitched whip measure pitcher ability preventing hitter reaching base,basketball,0.4588
calculated adding number walk hit pitcher surrendered dividing number inning pitched,basketball,0.1531
writing 1919 philosopher morris raphael cohen described baseball national religion,basketball,0.0
word sport columnist jayson stark baseball long unique paragon american culture status see devastated steroid abuse scandal,basketball,-0.9022
since early 1980s dominican republic particular city san pedro de macor major league primary source foreign talent,basketball,0.4215
2017 83 868 player mlb opening day roster disabled list country,basketball,0.0
among caribbean country territory combined 97 mlb player born venezuela cuba puerto rico,basketball,0.0
hall famer roberto clemente remains one greatest national hero puerto rico history,basketball,0.8316
baseball long island primary athletic pastime well attended professional winter league declined popularity since 1990 young puerto rican player began included major league annual first year player draft,basketball,0.6369
asia baseball among popular sport japan south korea,basketball,0.4215
japan baseball inarguably leading spectator team sport combined revenue twelve team nippon professional baseball npb body oversees central pacific league estimated billion 2007,basketball,0.0
total npb attendance year approximately 20 million,basketball,0.0
preceding two decade mlb attendance grew 50 percent revenue nearly tripled comparable npb figure stagnant,basketball,0.0
concern mlb growing interest acquiring star japanese player hurt game home country,basketball,0.0772
revenue figure released country amateur system,basketball,0.0
similarly according one official pronouncement sport governing authority never taken account attendance greatest interest always development athlete,basketball,0.8176
2018 little league baseball oversees league close million participant 80 country,basketball,0.0
number player fallen since 1990s million child took part little league baseball annually,basketball,-0.296
babe ruth league team million participant,basketball,0.0
according president international baseball federation 300 000 500 000 woman girl play baseball around world including little league introductory game tee ball varsity baseball team established part physical education department high school college united state,basketball,0.6369
2015 nearly half million high schoolers 34 000 collegian played school baseball team,basketball,0.34
early 20th century intercollegiate baseball japan leading sport,basketball,0.0
today high school baseball particular immensely popular,basketball,0.4215
final round two annual tournament national high school baseball invitational tournament spring even important national high school baseball championship summer broadcast around country,basketball,0.5719
tournament known respectively spring koshien summer koshien 55 000 capacity stadium played,basketball,0.5859
cuba baseball mandatory part state system physical education begin age six,basketball,0.0772
baseball broad impact popular culture united state elsewhere,basketball,0.6808
dozen english language idiom derived baseball particular game source number widely used sexual euphemism,basketball,0.0772
first networked radio broadcast north america 1922 world series famed sportswriter grantland rice announced play play new york city polo ground wjz newark new jersey connected wire wgy schenectady new york wbz springfield massachusetts,basketball,0.5859
baseball cap become ubiquitous fashion item united state japan also country sport particularly popular united kingdom baseball inspired many work art entertainment,basketball,0.9286
one first major example ernest thayer poem casey bat appeared 1888,basketball,0.0
wry description failure star player would called clutch situation poem became source vaudeville staged performance audio recording film adaptation opera well host sequel parody various medium,basketball,-0.296
many baseball movie including academy award winning pride yankee 1942 oscar nominee natural 1984 field dream 1989,basketball,0.9153
american film institute selection ten best sport movie includes pride yankee number bull durham 1988 number,basketball,0.802
baseball provided thematic material hit stage adler ross musical damn yankee record george gaskin slide kelly slide simon garfunkel mr robinson john fogerty centerfield,basketball,-0.4019
baseball inspired comedic sketch first,basketball,0.7096
popularized abbott costello 1938 quickly became famous,basketball,0.4404
six decade later time named best comedy routine 20th century literary work connected game include short fiction ring lardner novel bernard malamud natural source movie robert coover universal baseball association inc henry waugh prop kinsella shoeless joe source field dream,basketball,0.91
baseball literary canon also includes beat reportage damon runyon column grantland rice red smith dick young peter gammon essay roger angell,basketball,-0.5106
among celebrated nonfiction book field lawrence ritter glory time roger kahn boy summer michael lewis moneyball,basketball,0.802
1970 publication major league pitcher jim bouton tell chronicle ball four considered turning point reporting professional sport baseball also inspired creation new cultural form,basketball,0.6486
baseball card introduced late 19th century trade card,basketball,0.0
typical example featured image baseball player one side advertising business,basketball,0.0
early 1900s produced widely promotional item tobacco confectionery company,basketball,0.0
1930s saw popularization modern style baseball card player photograph accompanied rear statistic biographical data,basketball,0.3182
baseball card many prized collectible source much broader trading card industry involving similar product different sport non sport related field modern fantasy sport began 1980 invention rotisserie league baseball new york writer daniel okrent several friend,basketball,0.765
participant rotisserie league draft notional team list active mlb player play entire imaginary season game outcome based player latest real world statistic,basketball,0.6249
rotisserie style play quickly became phenomenon,basketball,0.34
known generically fantasy baseball inspired similar game based array different sport,basketball,0.4939
field boomed increasing internet access new fantasy sport related website,basketball,0.0
2008 29 million people united state canada playing fantasy sport spending 800 million hobby,basketball,0.5574
informal variation baseball popped time game like corkball reflecting local tradition allowing game played diverse environment,basketball,0.5994
